slot,receiver_id,selected_pair,status,radial_command_m,angular_command_rad,consistency_rad
1,2,1-4,adjust,3.7010523783544373,-0.03490658503988659,0.0503912515384843
1,3,1-4,adjust,-5.0,-0.03490658503988659,0.10072519696844726
1,6,1-5,adjust,-5.0,0.0055392261557429875,0.06948817701813931
1,7,1-5,adjust,-5.0,-0.009418639604479419,0.036853371002646476
1,8,1-5,adjust,0.9959211934937408,-0.018349144413636147,0.015905216821984067
1,9,1-5,adjust,-5.0,-0.0038170259646897508,0.007519702327049921
2,2,1-7,adjust,-1.452197639044822,0.02328895351040448,0.009146554650056397
2,3,1-7,adjust,-5.0,0.024204479616108273,0.0101162690984668
2,4,1-7,adjust,-3.569679293524044,0.0015203755939867194,0.004809144648326227
2,5,1-7,adjust,2.9269489146869923,0.006096894382749332,0.002625969479416207
2,6,1-7,adjust,-5.0,-0.009342681360150668,0.0011775760864227147
2,9,1-8,adjust,-5.0,-0.025780861687003376,0.02606652112932406
3,2,1-4,adjust,0.0867525288846895,0.005671239728724195,0.01143368857401701
3,3,1-4,adjust,-0.9921210503048363,-0.008263858146541719,0.014641542472180706
3,6,1-5,adjust,-1.012384413130585,0.0032790493490795092,0.00478543774922766
3,7,1-5,adjust,0.7435873938409476,0.015069287734946217,0.006654065874248037
3,8,1-5,adjust,1.1349057670461549,0.01051165274269983,0.002962978825841585
3,9,1-5,adjust,-1.8865714458850336,0.03333543613734022,0.005385662008204938
4,2,1-7,adjust,-0.7292298175554695,0.017671247845142388,0.010806270039080282
4,3,1-7,adjust,-1.3514655394849646,0.023435599132176632,0.006555118780185406
4,4,1-7,adjust,-1.435130811469936,0.014315883820849543,0.0029231197987434217
4,5,1-7,adjust,-0.9413694223119548,-0.003877521507721901,0.004247169181129884
4,6,1-7,adjust,-0.19498731297340663,0.0012423761038921073,0.004610094224691338
4,9,1-8,adjust,-0.11550616184209468,-0.00665952984478372,0.011415881720017281
5,2,1-4,adjust,0.30087482102814445,-0.010907419890029564,0.0072419566919043835
5,3,1-4,adjust,-0.10204604363996773,-0.00546693558312911,0.0020361655075097
5,6,1-5,adjust,-1.0659908909285252,0.005455050324394046,0.011969666126562183
5,7,1-5,adjust,-0.42304254213873477,-0.0036479666570221852,0.007254740137543317
5,8,1-5,adjust,-0.4971113567989054,0.009034448641967964,0.014617190031234765
5,9,1-5,adjust,0.028919902240969242,-0.004708143019134973,0.008439002659245291
6,2,1-7,adjust,-0.3176505095520396,-0.004973139654990108,0.00019865108731884266
6,3,1-7,adjust,-0.08015058758918343,0.00707298869628671,0.004068571060953424
6,4,1-7,adjust,0.9699797598005259,-0.011247946368267285,0.006218376633587201
6,5,1-7,adjust,1.05675071479668,0.004607623264215253,0.0020751264447619387
6,6,1-7,adjust,0.43736405783804183,-0.002420008981372715,0.01057591581478094
6,9,1-8,adjust,-0.06808511854957124,0.005964188774562403,0.002979299570075448
7,2,1-4,adjust,0.8180499665923899,-0.004894074818651239,0.01015548620798411
7,3,1-4,adjust,1.3745012018695852,-0.025957630247291443,0.009247830205991047
7,6,1-5,adjust,0.747766460858293,0.0038328338587174265,0.006439089055126336
7,7,1-5,adjust,0.8983117924711123,-0.003388625957795702,0.004820032530636715
7,8,1-5,adjust,1.0061118054848985,-0.0024381946107613784,0.004304907751148582
7,9,1-5,adjust,0.15040448594964617,-0.00015506973296518494,0.0020225933850389123
8,2,1-7,adjust,-0.6169101885229726,0.008990866016732277,0.010914906018998733
8,3,1-7,adjust,-1.0572602346231175,0.012607204282395952,0.005226103241445845
8,4,1-7,adjust,-0.49059726549320076,-0.0004139172268900785,0.003689184003149309
8,5,1-7,adjust,0.221142977283295,-0.0014515942984169266,0.0029464781110195167
8,6,1-7,adjust,0.20686373552007173,-0.007743601721239728,0.005855944860738488
8,9,1-8,adjust,0.2744672492050001,0.0037585016168080977,0.0013275350969928418
9,2,1-4,adjust,0.33916263475621145,-0.015331624843135527,0.0031683492902298575
9,3,1-5,adjust,0.6485152274833816,-0.0022333759029140956,2.707941036462038e-05
9,6,1-5,adjust,0.20260527567256056,0.006041757704937288,0.013640791042712982
9,7,1-5,adjust,-0.7513104138542688,0.006204830126083555,0.005786020967668519
9,8,1-5,adjust,0.026518997599670583,0.007888545513475637,0.00959785994592175
9,9,1-5,adjust,-0.18279622750805669,-0.00393107670262284,0.0031388559495088477
10,2,1-7,adjust,-0.0201767237472735,0.01836469208973214,0.007007529724399156
10,3,1-7,adjust,-0.40967826796379087,-0.004407465546331665,0.013240705928395003
10,4,1-7,adjust,-0.9789271431051965,0.002539176779187004,0.0001778553544417028
10,5,1-7,adjust,-1.3009128846015576,0.0009431390014120298,0.0020884329904834425
10,6,1-7,adjust,-1.173263698656812,-0.004011492472296421,0.005520244216360764
10,9,1-8,adjust,0.23582571320876936,0.010483987334968258,0.006934515572487077
11,2,1-4,adjust,-0.2924983342701906,-0.0042381111616570525,0.006002251042024728
11,3,1-4,adjust,-0.44695659073567884,0.012135652431942508,0.000802725937107547
11,6,1-5,adjust,0.2633472523233585,0.00020114805959616856,0.0037230122437043223
11,7,1-5,adjust,-0.1312728751607653,-0.004404438166496919,0.00010741469833141869
11,8,1-5,adjust,-0.9084394382050837,-0.008921851842175194,0.0037395253872172427
11,9,1-5,adjust,-0.20123690077222148,-0.0035344242619149728,0.004729473810659494
12,2,1-7,adjust,0.2785289127171763,0.0048930969309168735,0.0032330924938686234
12,3,1-7,adjust,0.27571872109593987,-0.0027305572830597404,0.001325244375491583
12,4,1-7,adjust,0.4915344645625159,-0.0052738894585222995,0.0021869088732309502
12,5,1-7,adjust,0.24261373269663983,-0.0020353847621721287,0.002121108588331609
12,6,1-7,adjust,-0.23857890471492485,-0.0011731179080435713,0.0027091133302868634
12,9,1-8,adjust,-0.4472349830536094,-0.01907091332004548,0.00855803897177199
13,2,1-4,adjust,0.051435343122892205,-0.0076864134094410015,0.006675761696896459
13,3,1-4,adjust,0.19759718136188556,0.0006566775874036404,0.0048547677093704975
