slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,11.464967703545197,7.121594234244358,11.460342605196445,0.233258116704722,0.4315349746011137
1,0-1-4-5,4,4,4,29.36390733502941,29.36390733502941,11.464967703545197,6.339727442213047,11.460342605196445,2.2332581167046994,2.431534974601121
2,0-1-7-8,4,8,8,26.334720984596114,55.69862831962553,6.554942030134415,3.20217100316422,6.4603426051964306,1.7617411980409838,1.7617411980409798
3,0-1-4-5,4,12,12,13.433569169150273,69.1321974887758,7.499530504962886,4.270299196214125,6.4603426051964306,3.7067269158723772,3.7067269158723732
4,0-1-7-8,4,16,16,18.53461186308614,87.66680935186194,3.024839040746115,1.7812193702094015,1.7358973271673932,1.7067269158723746,1.7067269158723732
5,0-1-4-5,4,20,20,8.056517595043724,95.72332694690567,1.6257746297436488,0.9439209535920186,1.4603426051964306,0.7185877826542213,0.7185877826542182
6,0-1-7-8,4,24,24,5.096948967359522,100.8202759142652,0.518381060111819,0.3079110865487329,0.4480742124923296,0.20605094246147126,0.2060509424614736
7,0-1-4-5,4,28,28,1.7302147576465474,102.55049067191175,0.20424481567301608,0.1038554745510988,0.20113493251669468,0.03829705204003876,0.038239578453776346
8,0-1-7-8,4,32,32,0.473313890656846,103.02380456256859,0.13356913348600788,0.07967975166080218,0.11561934706890042,0.05342497328369981,0.05342497328370399
9,0-1-4-5,4,36,36,0.4511469697425645,103.47495153231115,0.052724628588666875,0.026776312259143766,0.051923130962023833,0.009865801097248649,0.009862075123450609
10,0-1-7-8,4,40,40,0.12356139566797689,103.59851292797913,0.034430727420467905,0.02055841603606332,0.02981426132789977,0.013762457205691692,0.013762457205700684
11,0-1-4-5,4,44,44,0.11651114642942817,103.71502407440856,0.013596114236997576,0.006903402738530548,0.01338952599913057,0.002542749125179202,0.0025425009364781204
12,0-1-7-8,4,48,48,0.03190095161214939,103.7469250260207,0.008875377372012782,0.005300716518876909,0.007686061911996944,0.0035469833325753233,0.0035469833325905142
13,0-1-4-5,4,52,52,0.03541903546091234,103.78234406148162,0.0035050524818769093,0.0019081171795457513,0.0034518006849140193,0.0013527694259492463,0.001353248451252398
14,0-1-7-8,4,56,56,0.011311371552067436,103.79365543303369,0.0016399191531905179,0.0006807647298726959,0.0007823965367492747,0.0008829350062611366,0.0008829350062597996
15,0-1-4-5,4,60,60,0.0028571416996548285,103.79651257473334,3.5640642306544957e-13,1.760575851611931e-13,3.268496584496461e-13,1.0177774980683254e-13,1.1368683772161603e-13
16,0-1-7-8,4,64,64,0.0,103.79651257473334,3.5640642306544957e-13,1.760575851611931e-13,3.268496584496461e-13,1.0177774980683254e-13,1.1368683772161603e-13
17,0-1-4-5,4,68,68,0.0,103.79651257473334,3.5640642306544957e-13,1.760575851611931e-13,3.268496584496461e-13,1.0177774980683254e-13,1.1368683772161603e-13
18,0-1-7-8,4,72,72,0.0,103.79651257473334,3.5640642306544957e-13,1.760575851611931e-13,3.268496584496461e-13,1.0177774980683254e-13,1.1368683772161603e-13
19,0-1-4-5,4,76,76,0.0,103.79651257473334,3.5640642306544957e-13,1.760575851611931e-13,3.268496584496461e-13,1.0177774980683254e-13,1.1368683772161603e-13
20,0-1-7-8,4,80,80,0.0,103.79651257473334,3.5640642306544957e-13,1.760575851611931e-13,3.268496584496461e-13,1.0177774980683254e-13,1.1368683772161603e-13
21,0-1-4-5,4,84,84,0.0,103.79651257473334,3.5640642306544957e-13,1.760575851611931e-13,3.268496584496461e-13,1.0177774980683254e-13,1.1368683772161603e-13
22,0-1-7-8,4,88,88,0.0,103.79651257473334,3.5640642306544957e-13,1.760575851611931e-13,3.268496584496461e-13,1.0177774980683254e-13,1.1368683772161603e-13
23,0-1-4-5,4,92,92,0.0,103.79651257473334,3.5640642306544957e-13,1.760575851611931e-13,3.268496584496461e-13,1.0177774980683254e-13,1.1368683772161603e-13
