slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,11.263825603924802,7.268345689782718,11.255842037664593,0.29431354520606584,0.4532490330968457
1,0-1-4-5,4,4,4,25.163103156285114,25.163103156285114,11.263825603924802,7.612768115099126,11.255842037664593,2.2943135452060432,2.1908727584341676
2,0-1-7-8,4,8,8,26.840709629612334,52.00381278589745,6.432258186747742,5.029642391990179,6.255842037664593,3.2662527231774647,3.266252723177452
3,0-1-4-5,4,12,12,18.901048892000695,70.90486167789814,7.608246965131732,5.4283768885671115,6.255842037664593,3.800521719204929,3.800521719204937
4,0-1-7-8,4,16,16,22.935115087189736,93.83997676508787,4.8383169356429745,3.236982799472667,4.134370126572691,2.41891834882629,2.4189183488262813
5,0-1-4-5,4,20,20,15.968824340355418,109.80880110544328,1.9128027518421733,1.2398432640096217,1.8856310914312502,0.6138023685588173,0.6138023685588223
6,0-1-7-8,4,24,24,4.7223335998510665,114.53113470529435,1.280110701207323,0.7568115461515322,1.1034289911333985,0.5123395625438472,0.5123395625438434
7,0-1-4-5,4,28,28,4.230607724605303,118.76174242989966,0.5024840474125782,0.25610675466374716,0.494811789783995,0.09460373992923012,0.09424409446368287
8,0-1-7-8,4,32,32,1.1558168286624415,119.9175592585621,0.3295287981765321,0.19622789545868569,0.2850415211801476,0.13197557935316429,0.13197557935316695
9,0-1-4-5,4,36,36,1.108990837246714,121.0265500958088,0.1299687722186001,0.06603355448457436,0.12799126562781282,0.024345089755409683,0.02432251198248281
10,0-1-7-8,4,40,40,0.30385371374477815,121.33040380955357,0.08493503741850808,0.050690361685200726,0.07353377558182217,0.03396162656287186,0.03396162656287771
11,0-1-4-5,4,44,44,0.2871413490548447,121.61754515860842,0.0335332289126453,0.017028190396281447,0.03302358477331779,0.006273087846050328,0.006271579556546669
12,0-1-7-8,4,48,48,0.07863217747535245,121.69617733608378,0.02189421285431034,0.013074464261774985,0.018959480640532433,0.00875066730367237,0.008750667303658588
13,0-1-4-5,4,52,52,0.07974974367597672,121.77592707975975,0.008646039983337767,0.003966372383106018,0.008514673979959753,0.0013177927960941003,0.0016167759823986216
14,0-1-7-8,4,56,56,0.02031116156649975,121.79623824132625,0.004044763760497143,0.0016790875278715563,0.001929735662443477,0.002177691238378677,0.0021776912384012803
15,0-1-4-5,4,60,60,0.007047079612317576,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
16,0-1-7-8,4,64,64,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
17,0-1-4-5,4,68,68,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
18,0-1-7-8,4,72,72,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
19,0-1-4-5,4,76,76,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
20,0-1-7-8,4,80,80,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
21,0-1-4-5,4,84,84,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
22,0-1-7-8,4,88,88,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
23,0-1-4-5,4,92,92,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
24,0-1-7-8,4,96,96,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
25,0-1-4-5,4,100,100,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
26,0-1-7-8,4,104,104,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
27,0-1-4-5,4,108,108,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
28,0-1-7-8,4,112,112,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
29,0-1-4-5,4,116,116,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
30,0-1-7-8,4,120,120,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
31,0-1-4-5,4,124,124,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
32,0-1-7-8,4,128,128,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
33,0-1-4-5,4,132,132,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
34,0-1-7-8,4,136,136,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
35,0-1-4-5,4,140,140,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
36,0-1-7-8,4,144,144,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
37,0-1-4-5,4,148,148,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
38,0-1-7-8,4,152,152,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
39,0-1-4-5,4,156,156,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
40,0-1-7-8,4,160,160,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
41,0-1-4-5,4,164,164,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
42,0-1-7-8,4,168,168,0.0,121.80328532093857,1.6685092758429896e-11,8.638608525291954e-12,1.4338752407638822e-11,6.6918870497992395e-12,6.693312570860144e-12
