slot,receiver_id,selected_pair,status,radial_command_m,angular_command_rad,consistency_rad
1,2,1-4,adjust,3.661279652514898,-0.03490658503988659,0.052626981408383455
1,3,1-4,adjust,-5.0,-0.03490658503988659,0.09690256526831556
1,6,1-5,adjust,-5.0,-0.003123007657968799,0.06984040398121825
1,7,1-5,adjust,-5.0,-0.010263398920921539,0.035623200857110446
1,8,1-5,adjust,1.2159817695169606,-0.012439782478227085,0.01290440746276154
1,9,1-5,adjust,-5.0,-0.01078361918909455,0.0065335025757488506
2,2,1-7,adjust,-1.3435609399021475,0.023568478398952694,0.005513024996440624
2,3,1-7,adjust,-5.0,0.023233463624222933,0.0034713059994168935
2,4,1-7,adjust,-4.204038465138997,-0.00016384844385335738,0.0018147061015597417
2,5,1-7,adjust,2.6607891188571697,0.0012403444011798075,8.320935631900747e-05
2,6,1-7,adjust,-5.0,0.00421684757174293,0.002808136123774306
2,9,1-8,adjust,-5.0,-0.01417845368744355,0.014044824369887384
3,2,1-4,adjust,0.03487905174956099,-0.00015275932544603916,0.005882783422003381
3,3,1-4,adjust,-1.321245394481204,-9.625064621182825e-05,0.005978554586049264
3,6,1-5,adjust,-1.4076343310430302,0.0005825713563424705,0.0025742494003573166
3,7,1-5,adjust,0.37537685052019043,0.01122251784869064,0.0036876277611836046
3,8,1-5,adjust,0.9335968543319643,0.011143922400393889,0.004425271136958021
3,9,1-5,adjust,-1.9966303550449054,0.02013537233860828,0.005056464715006932
4,2,1-7,adjust,-0.45995730031377186,0.012851014302128667,9.598395807887045e-05
4,3,1-7,adjust,-0.7874047094213068,0.009458972009241654,0.0006943830821745568
4,4,1-7,adjust,-0.7950465213448774,0.004531657003212282,0.001194322350551249
4,5,1-7,adjust,-0.4924702669586985,0.0008876490251467263,0.001801017262875505
4,6,1-7,adjust,-0.27329959149432936,-0.0004726801677372314,0.0026661604012724357
4,9,1-8,adjust,0.10285623587448121,0.002814903419958895,0.0022446821834980744
5,2,1-4,adjust,0.10892488085295107,-0.003088554822854508,0.0011235351589965633
5,3,1-4,adjust,0.10929277850717709,-0.0013167071214238726,0.002034811139229826
5,6,1-5,adjust,-0.1706406341590394,-0.0003008460885897449,0.001737957930273478
5,7,1-5,adjust,-0.2815118841362915,-0.0016006637906396792,0.0009178529517081677
5,8,1-5,adjust,-0.11126713158830188,-0.0013047826225357142,0.00039574204885626325
5,9,1-5,adjust,-0.10478870478915321,-0.002868003664469722,2.52866224479278e-05
6,2,1-7,adjust,-0.02991179466421862,0.0008226686657605451,4.0967024160654294e-05
6,3,1-7,adjust,-0.027816146660460287,0.00033161390611237103,0.0001145282682915031
6,4,1-7,adjust,-0.0013875454135011856,7.972954886170019e-06,0.00022692022559321365
6,5,1-7,adjust,-0.12886362188593903,0.00022733521881883136,0.0003957757073093248
6,6,1-7,adjust,-0.06918933713868776,-0.00012196461350865893,0.0005919834771066721
6,9,1-8,adjust,0.02534064839198218,0.0006953968045580807,0.0006569918087257564
7,2,1-4,adjust,0.029287581294649746,-0.0008056171925874639,0.00029762730085805767
7,3,1-4,adjust,0.026644121328390214,-0.00031761558342156734,0.0005304476899098244
7,6,1-5,adjust,-0.04442448044938476,-7.831558918706669e-05,0.0004039634009508856
7,7,1-5,adjust,-0.0740704816760011,-0.00042826409117723653,0.00018007162146156268
7,8,1-5,adjust,-0.02907408056634212,-0.0003471541201503041,4.642740564332059e-05
7,9,1-5,adjust,-0.025241611083966164,-0.0006927976412701075,3.2210198700727514e-05
8,2,1-7,adjust,-0.00757381477416313,0.00020816600916604333,7.829502298881797e-05
8,3,1-7,adjust,-0.004863933837288062,5.7985251700892565e-05,3.9006160249523855e-05
8,4,1-7,adjust,0.00010379919587819393,-5.99387875984239e-07,2.8720024216954975e-05
8,5,1-7,adjust,-0.033261561043288215,5.8664541456349706e-05,2.3970636870512032e-05
8,6,1-7,adjust,-0.01815376462223761,-3.199789149443553e-05,4.211761099793496e-05
8,9,1-8,adjust,0.004383225759830637,0.00012036285755686448,0.000232769083810759
9,2,1-4,adjust,0.007620962913684854,-0.00020944760129929047,7.89917850645903e-05
9,3,1-4,adjust,0.0049508700954495315,-5.9007234169080644e-05,0.00013443150688093012
9,6,1-5,adjust,-0.01111351441262144,-1.959099898004448e-05,5.691528866653799e-05
9,7,1-4,adjust,-0.018023027643945783,-0.0001041060110789576,1.644359096162864e-05
9,8,1-5,adjust,-0.007532564472375584,-8.97879908430677e-05,4.244973861445871e-05
9,9,1-5,adjust,-0.004376229779423981,-0.00012020808463044341,3.1404833210850405e-05
10,2,1-7,adjust,-0.0023374715466247067,6.423103767133051e-05,9.437734820541708e-05
10,3,1-7,adjust,0.00033684399665055514,-4.011227038552489e-06,8.176646489568581e-05
10,4,1-7,adjust,6.890633441899738e-06,-3.9775084824926927e-08,9.493292290796345e-05
10,5,1-7,adjust,-0.008092855209010673,1.4273198367905668e-05,6.893137881072227e-05
10,6,1-7,adjust,-0.004102747171862985,-7.231029108948078e-06,9.166386582388475e-05
10,9,1-8,adjust,-0.0010238306430539314,-2.813852552063103e-05,0.00014080142858317144
11,2,1-4,adjust,0.0023406769141770967,-6.431640916749914e-05,2.606560185901431e-05
11,3,1-5,adjust,0.0015299637158339833,-1.8233006787355654e-05,6.349385969680323e-05
11,6,1-5,adjust,-0.0030145472105665484,-5.314262530075616e-06,2.7442311712868885e-05
11,7,1-4,adjust,-2.1731969815753466e-07,-6.385936518387119e-09,8.76055888377134e-05
11,8,1-5,adjust,-0.0018345252654510618,-2.1857198541149075e-05,6.41576321760936e-05
11,9,1-5,adjust,0.0010243778194915529,2.8143781914148668e-05,3.135505785099282e-05
12,2,1-7,adjust,-0.002340413103961016,6.430917677750325e-05,0.0001224726091066411
12,3,1-7,adjust,-0.0015294623404255312,1.8228099320558402e-05,0.00010349111260130868
12,4,1-7,adjust,4.445177504939015e-07,-2.5659269091004665e-09,0.00011105689152739996
12,5,1-7,adjust,6.2637402652886e-08,6.547515966813664e-10,7.86912557199428e-05
12,6,1-7,adjust,0.003013319328483805,5.314179181485215e-06,9.16718086594637e-05
12,9,1-8,adjust,-0.0023392806119458234,-6.427502693075007e-05,0.00018565369464134808
13,2,1-4,adjust,0.0023406127573924306,-6.4314661108807e-05,2.6059600114756305e-05
13,3,1-5,adjust,0.001529466200143119,-1.8228145142573696e-05,6.34811915038648e-05
13,6,1-5,adjust,-0.0030132379834926005,-5.3140354070115185e-06,2.7443714834353936e-05
13,7,1-4,adjust,-0.0,-0.0,8.760437585800959e-05
13,8,1-5,adjust,-1.924504962368499e-08,1.827428800754128e-09,6.415537027141119e-05
13,9,1-5,adjust,0.002339359263933559,6.427480631110016e-05,3.135220314056546e-05
14,2,1-7,adjust,-0.002340612721013223,6.431466117946783e-05,0.0001224711227294289
14,3,1-7,adjust,-0.001529466199932038,1.822814514083809e-05,0.0001034895593884676
14,4,1-7,adjust,-0.0,-0.0,0.00011105527930921805
14,5,1-7,adjust,-0.0,-0.0,7.868957681830244e-05
14,6,1-7,adjust,0.0030132379977340735,5.314035410217149e-06,9.167002723151025e-05
14,9,1-8,adjust,-0.0023393356252448885,-6.427415688717265e-05,0.00018565288820476857
15,2,1-4,adjust,0.0023406127209959523,-6.431466117871881e-05,2.6059600115397292e-05
15,3,1-5,adjust,0.0015294661999257567,-1.822814514079739e-05,6.348119150421735e-05
15,6,1-5,adjust,-0.0030132379977686656,-5.314035408221816e-06,2.7443714833937294e-05
15,7,1-4,adjust,-0.0,-0.0,8.760437585800959e-05
15,8,1-5,adjust,-0.0,-0.0,6.415537026799793e-05
15,9,1-5,adjust,0.0023393356243337103,6.427415690498999e-05,3.1352203128931536e-05
16,2,1-7,adjust,-0.002340612721013223,6.431466117946783e-05,0.0001224711227294289
16,3,1-7,adjust,-0.001529466200010483,1.8228145142624172e-05,0.00010348955938933293
16,4,1-7,adjust,-0.0,-0.0,0.00011105527930921805
16,5,1-7,adjust,-0.0,-0.0,7.868957681830244e-05
16,6,1-7,adjust,0.0030132379977182294,5.31403540582241e-06,9.167002723051672e-05
16,9,1-8,adjust,-0.002339335624358643,-6.427415690560018e-05,0.00018565288820396734
17,2,1-4,adjust,0.0023406127209959523,-6.431466117871881e-05,2.6059600115397292e-05
17,3,1-5,adjust,0.001529466199972334,-1.822814514224063e-05,6.348119150412119e-05
17,6,1-5,adjust,-0.003013237997733229,-5.314035406235013e-06,2.744371483451418e-05
17,7,1-4,adjust,-0.0,-0.0,8.760437585800959e-05
