slot,receiver_id,selected_pair,status,radial_command_m,angular_command_rad,consistency_rad
1,2,1-4,adjust,3.664057588038519,-0.03490658503988659,0.05241273162290285
1,3,1-4,adjust,-5.0,-0.03490658503988659,0.09732134319279767
1,6,1-5,adjust,-5.0,-0.0022026020310469017,0.06980702696948494
1,7,1-5,adjust,-5.0,-0.010204745656228037,0.03572207162817643
1,8,1-5,adjust,1.1927925335423029,-0.012963257016308394,0.013171179395055826
1,9,1-5,adjust,-5.0,-0.010112994641659535,0.006637399529398339
2,2,1-7,adjust,-1.3529191162172671,0.02347468719115127,0.005802601039227811
2,3,1-7,adjust,-5.0,0.023300501137833975,0.004070676198723862
2,4,1-7,adjust,-4.140883002252059,-1.1781270810877042e-06,0.0020331227319863826
2,5,1-7,adjust,2.689238102993432,0.0017398346912626808,0.0001231784885492431
2,6,1-7,adjust,-5.0,0.002857651675558465,0.002721509339357538
2,9,1-8,adjust,-5.0,-0.015288027707687401,0.015153717752355933
3,2,1-4,adjust,0.03863705787607493,0.0004725241689597476,0.006453587840723059
3,3,1-4,adjust,-1.2880648803124004,-0.0009306693941425946,0.006873736245803719
3,6,1-5,adjust,-1.3666066501812595,0.0008559975686226827,0.0018661843433902658
3,7,1-5,adjust,0.41589068536314,0.011620775933431325,0.00403474100238755
3,8,1-5,adjust,0.954995893165367,0.011093712856485955,0.0037415444969663746
3,9,1-5,adjust,-1.9872921311459648,0.021422300965234987,0.005114487370130123
4,2,1-7,adjust,-0.48628294286798474,0.013311832137453194,0.0009157799392736476
4,3,1-7,adjust,-0.8456617216212619,0.010876827501510302,4.6856590332778734e-05
4,4,1-7,adjust,-0.8585651748994818,0.005501418802520508,0.0008784301534010603
4,5,1-7,adjust,-0.5351567027084994,0.0004074313513025684,0.0012783361518911938
4,6,1-7,adjust,-0.263872330314896,-0.00029848338306905434,0.002055926522237155
4,9,1-8,adjust,0.08329388039651961,0.0019252936393538015,0.0030801796370370327
5,2,1-4,adjust,0.12798199847469957,-0.0038570081798274957,0.0017244653911648322
5,3,1-4,adjust,0.0902273020136496,-0.0017485085344508483,0.002026718291881493
5,6,1-5,adjust,-0.2600558146754613,0.00027157685625244887,0.0004118189498463793
5,7,1-5,adjust,-0.2945586247466317,-0.001799882910601079,0.00016649180090765915
5,8,1-5,adjust,-0.14904781026141664,-0.0002640856752441446,0.0010381029304265808
5,9,1-5,adjust,-0.09334615113410212,-0.0031100393500684636,0.0008345934107005746
6,2,1-7,adjust,-0.05837775687170408,0.00023779985725476166,2.5998482943276655e-05
6,3,1-7,adjust,-0.0352792548839717,0.0010295208156692994,0.0005915932920473975
6,4,1-7,adjust,0.0962541674506058,-0.0011201526541987127,0.0009280401931844929
6,5,1-7,adjust,-0.00922764559505292,0.0006664405849256478,0.0006529176285223862
6,6,1-7,adjust,-0.017629824299970055,-0.0003470763516962121,0.0017134421664150607
6,9,1-8,adjust,0.018732079514116082,0.001297096918210985,0.0007961876486998047
7,2,1-4,adjust,0.10802727352864833,-0.0012300562556044965,0.0007628461287283522
7,3,1-4,adjust,0.1663764666102945,-0.002963971031967512,0.0004850007852510532
7,6,1-5,adjust,0.0360801513162108,0.0003154586286311594,0.0010692335392490859
7,7,1-5,adjust,0.02463332327576212,-0.0007196581580341412,0.0007187591384271927
7,8,1-5,adjust,0.07512635453583093,-0.0005486109781560183,0.0005449795358822699
7,9,1-5,adjust,-0.010387936885201279,-0.0007109100543540288,0.0002098763553692561
8,2,1-7,adjust,-0.06905201311515378,0.0011058851816178141,0.0011098123724981536
8,3,1-7,adjust,-0.11426388668889394,0.0013887612863789991,0.000578260778151876
8,4,1-7,adjust,-0.048982376290376696,-3.9567237955379036e-05,0.0002823955971877947
8,5,1-7,adjust,-0.007437779558762728,-9.952966693649595e-05,0.0004176384403726462
8,6,1-7,adjust,0.004590980370801528,-0.0008065682432612621,0.0007634332835129259
8,9,1-8,adjust,0.034540947925053175,0.0005715460519226702,2.6891999491334176e-06
