slot,receiver_id,selected_pair,status,radial_command_m,angular_command_rad,consistency_rad
1,2,1-4,adjust,-1.080005312022766,-0.03490658503988659,0.09937967087945924
1,3,1-4,adjust,-2.055900395458065,-0.03490658503988659,0.17914050706800363
1,6,1-5,adjust,-5.0,-0.015703996914006122,0.1518041150091161
1,7,1-5,adjust,-3.2347186917469024,-0.03338905890693726,0.08158493018071965
1,8,1-5,adjust,5.0,-0.03031487980222034,0.03495931528997316
1,9,1-5,adjust,3.844594158138678,-0.009365864906988737,0.0036167420539376196
2,2,1-7,adjust,-0.45534150745943647,-0.006266666076098942,0.015428066490317756
2,3,1-7,adjust,-3.1882039081876514,0.011396691174339496,0.01730406436303817
2,4,1-7,adjust,-5.0,0.006024257775198982,0.01912776925968544
2,5,1-7,adjust,5.0,0.002607488372715586,0.020892049982873938
2,6,1-7,adjust,-4.828863808607229,0.006481969210429749,0.023649358605975484
2,9,1-8,adjust,-2.088185572898041,-0.03490658503988659,0.00811269778179808
3,2,1-4,adjust,-1.1783019559457841,0.03384778771979631,0.027511578913847687
3,3,1-4,adjust,-0.5464210166168086,0.007630326045762019,0.0522518521106343
3,6,1-5,adjust,2.691676868552262,0.004532449087006468,0.04620993333435857
3,7,1-5,adjust,3.8694847820446197,0.02256703644803379,0.025816431600234183
3,8,1-5,adjust,3.481548472241165,0.020479466211111835,0.01201306253488628
3,9,1-5,adjust,2.557791507555261,0.03490658503988659,0.00044235011051226236
4,2,1-7,adjust,0.12495644340860286,-0.0013199888613528341,0.0021932567672796484
4,3,1-7,adjust,-0.506536284022929,0.006004770002955133,0.004880362756456332
4,4,1-7,adjust,-1.38964184503521,-0.0012860134853203975,0.006265853602923219
4,5,1-7,adjust,2.1453653221824474,-0.0026284879705111993,0.008056763679979834
4,6,1-7,adjust,1.0978834457614688,0.002233575504704137,0.012651874668386203
4,9,1-8,adjust,-0.48324578639880417,-0.0022518899040026206,0.007025348712148669
5,2,1-4,adjust,-0.46061531234408265,0.012410426058967704,0.005131132618350422
5,3,1-4,adjust,-0.4278967768609526,0.005371230511215753,0.008229240054815208
5,6,1-5,adjust,0.677385595751577,0.0005223273841237942,0.007206227213764167
5,7,1-5,adjust,1.2019679537556074,0.007686505830384433,0.004237196745198075
5,8,1-5,adjust,0.593947223408588,0.00731975079319326,0.0021144544310559613
5,9,1-5,adjust,0.5605238644055857,0.014749895603002484,0.0007897634535117672
6,2,1-7,adjust,0.07626149528379014,-0.001394123041676486,0.00046844031072340147
6,3,1-7,adjust,0.06834693640727744,-0.0006062923365674854,0.0020219304227530777
6,4,1-7,adjust,-0.026378744771234922,-0.0002684080436374355,0.0014024768150555206
6,5,1-7,adjust,0.4881615291052818,-0.0013386056973691302,0.002414458060275402
6,6,1-7,adjust,0.23958274863344847,0.001299077432868353,0.003410222878997141
