receiver_id,transmitters,selected_pair,status,ratio,small_count_before,small_count_after,holding_before,holding_after,estimated_radial_bias_m,estimated_angular_bias_rad,consistency_rad,radial_clipped,angular_clipped,slot,nominal_selected_pair,matches_nominal_selected_pair
2,0-1-4-5,1-4,adjust,5263.744331377065,0,0,False,False,-3.659935360190633,0.04237918016275903,0.05263744331377065,False,True,1,1-4,True
3,0-1-4-5,1-4,adjust,9694.322533375449,0,0,False,False,7.81179401297881,0.05300705817923006,0.0969432253337545,True,True,1,1-5,False
6,0-1-4-5,1-5,adjust,14259.911383161892,0,0,False,False,14.259911383161892,0.003061384326974818,0.06983960150870229,True,False,1,1-5,True
7,0-1-4-5,1-5,adjust,6590.5557914656565,0,0,False,False,6.590555791465657,0.010291909557181534,0.03559631111298667,True,False,1,1-4,False
8,0-1-4-5,1-5,adjust,1286.7707486730376,0,0,False,False,-1.2146826725788868,0.012365926627898127,0.012867707486730377,False,False,1,1-5,True
9,0-1-4-5,1-5,adjust,12126.501883515586,0,0,False,False,12.126501883515587,0.010813531911369434,0.006538654048668433,True,False,1,1-5,True
2,0-1-7-8,1-7,adjust,2399.0671098252283,0,0,False,False,1.3947908968356786,-0.023990671098252286,0.0054191103362946315,False,False,2,1-7,True
3,0-1-7-8,1-7,adjust,6305.86376401393,0,0,False,False,6.305863764013931,-0.02316709499866673,0.003298732468921621,True,False,2,1-7,True
4,0-1-7-8,1-7,adjust,4191.490776529333,0,0,False,False,4.191490776529333,0.00024528005562028584,0.001539230205841024,False,False,2,1-7,True
5,0-1-7-8,1-7,adjust,2691.858440522832,0,0,False,False,-2.6918584405228323,-0.0012029300395021204,0.00043224884534273525,False,False,2,1-7,True
6,0-1-7-8,1-7,adjust,6721.449178103157,0,0,False,False,6.721449178103157,-0.004253234857545717,0.003311383581748264,True,False,2,1-7,True
9,0-1-7-8,1-8,adjust,7635.143336935645,0,0,False,False,7.635143336935645,0.013912391760775824,0.014299880155464056,True,False,2,1-8,True
2,0-1-4-5,1-4,adjust,639.0327145448978,0,0,False,False,-0.06418194134244061,0.0008410248179699022,0.006390327145448979,False,False,3,1-4,True
3,0-1-4-5,1-4,adjust,1220.5032704871805,0,0,False,False,1.2205032704871805,0.0003290794471599582,0.0068598760175017665,False,False,3,1-5,False
6,0-1-4-5,1-5,adjust,1544.5511674548284,0,0,False,False,1.5445511674548285,-0.0004090856158922613,0.0019171796504290903,False,False,3,1-5,True
7,0-1-4-5,1-5,adjust,1098.1986411476373,0,0,False,False,-0.310783486817617,-0.010981986411476375,0.0033823067264504725,False,False,3,1-4,False
8,0-1-4-5,1-5,adjust,1086.7544902453158,0,0,False,False,-0.9144220645154939,-0.010867544902453159,0.004340021125885246,False,False,3,1-5,True
9,0-1-4-5,1-5,adjust,2144.4718137414775,0,0,False,False,2.1444718137414776,-0.01995139492900571,0.0051181159272582115,False,False,3,1-5,True
2,0-1-7-8,1-7,adjust,1295.14482676091,0,0,False,False,0.46364073178516463,-0.012951448267609102,4.231445262360035e-05,False,False,4,1-7,True
3,0-1-7-8,1-7,adjust,968.5731327983575,0,0,False,False,0.7850893446644576,-0.009685731327983576,0.0006607904234336891,False,False,4,1-7,True
4,0-1-7-8,1-7,adjust,827.6359498207213,0,0,False,False,0.8276359498207213,-0.004591497496223173,0.001202903403062033,False,False,4,1-7,True
5,0-1-7-8,1-7,adjust,465.326531751503,0,0,False,False,0.465326531751503,-0.0009395675518214287,0.0018163733642575805,False,False,4,1-7,True
6,0-1-7-8,1-7,adjust,275.4087045917376,0,0,False,False,0.22778415575127225,0.0004462474830533176,0.0027540870459173764,False,False,4,1-7,True
9,0-1-7-8,1-8,adjust,251.63055355581085,0,0,False,False,-0.09711011178166193,-0.0025163055355581086,0.0023356645791650856,False,False,4,1-8,True
2,0-1-4-5,1-4,adjust,275.16166172625134,0,0,False,False,-0.10608708454933616,0.0027516166172625134,0.0011065836042120163,False,False,5,1-4,True
3,0-1-4-5,1-4,adjust,200.9323540495016,0,0,False,False,-0.10224390228441192,0.0012659392172226583,0.0020093235404950163,False,False,5,1-5,False
6,0-1-4-5,1-5,adjust,176.99473305681735,0,0,False,False,0.15966385839659913,0.0002750644462654446,0.0017699473305681735,False,False,5,1-5,True
7,0-1-4-5,1-5,adjust,261.13349656944183,0,0,False,False,0.26113349656944185,0.0014625134474952556,0.000975612348012402,False,False,5,1-4,False
8,0-1-4-5,1-5,adjust,114.60227197323617,0,0,False,False,0.08544854705222694,0.0011460227197323618,0.00045781127862875323,False,False,5,1-5,True
9,0-1-4-5,1-5,adjust,252.5940264147035,0,0,False,False,0.08985617087931828,0.0025259402641470354,1.792746882752061e-06,False,False,5,1-5,True
2,0-1-7-8,1-7,adjust,72.62733934176126,0,0,False,False,0.026793374313856425,-0.0007262733934176127,2.4307570036153757e-05,False,False,6,1-7,True
3,0-1-7-8,1-7,adjust,31.295433602199047,0,0,False,False,0.02511953308429388,-0.0003129543360219905,0.0001664642182054687,False,False,6,1-7,True
4,0-1-7-8,1-7,adjust,29.13995316540953,0,0,False,False,-0.0026447679671169296,-3.3085564138219245e-05,0.00029139953165409533,False,False,6,1-7,True
5,0-1-7-8,1-7,adjust,124.72761261572549,0,0,False,False,0.1247276126157255,-0.00022550788347513794,0.0004334905964705045,False,False,6,1-7,True
