slot,receiver_id,selected_pair,status,radial_command_m,angular_command_rad,consistency_rad
1,2,1-4,adjust,1.830639826257449,-0.02117908552856106,0.052626981408383455
1,3,1-4,adjust,-3.9060367716033335,-0.02647689942943544,0.09690256526831556
1,6,1-5,adjust,-5.0,-0.0015615038289843995,0.06984040398121825
1,7,1-5,adjust,-3.296218019538965,-0.005131699460460769,0.035623200857110446
1,8,1-5,adjust,0.6079908847584803,-0.006219891239113542,0.01290440746276154
1,9,1-5,adjust,-5.0,-0.005391809594547275,0.0065335025757488506
2,2,1-7,adjust,0.10018027645684087,0.009310571928112611,0.009379391290288827
2,3,1-7,adjust,-3.801229638023094,0.008385578046703382,0.0006536263722327804
2,4,1-7,adjust,-1.8867225521393323,-0.0013066383179516164,0.00706236948145341
2,5,1-7,adjust,1.856337417194284,-0.0003225673188281385,0.015687312466571266
2,6,1-7,adjust,-2.491248864715849,0.0028090905111409527,0.02859373769494323
2,9,1-8,adjust,-3.8896847781267874,-0.014468851402601256,0.04500144352321946
3,2,1-4,adjust,0.5739677203776403,-0.0093520960369879,0.02883846521893293
3,3,1-4,adjust,-0.9629018143620615,-0.006964433450039264,0.046518028483609135
3,6,1-5,adjust,-2.3661549039410383,-0.000497066662533633,0.029294127018140048
3,7,1-5,adjust,-0.9804532396238365,0.0012389918248734354,0.01297638837699291
3,8,1-5,adjust,0.5950569486536705,0.00038430964775079115,0.0021558004149706484
3,9,1-5,adjust,-1.6019884835374487,0.006070528535291513,0.007079334657291133
4,2,1-7,adjust,-0.22729973325088826,0.009045943139244686,0.005579109896950586
4,3,1-7,adjust,-1.5232548683010407,0.00898348203278394,0.0012390423749603094
4,4,1-7,adjust,-1.2540462271731059,0.001101185590026848,0.0025945299427319883
4,5,1-7,adjust,0.4814685646461352,0.0006452319985043532,0.006903694710162894
4,6,1-7,adjust,-0.6306508347163521,0.0007141880003150755,0.013463746990707437
4,9,1-8,adjust,-0.9840107350125991,-0.002236430768087559,0.02130003421560674
5,2,1-4,adjust,0.19660243056076812,-0.0039707810054327546,0.015764094530379955
5,3,1-4,adjust,-0.19809377870050054,-0.0022316907125381614,0.023520081120420564
5,6,1-5,adjust,-0.6296740303618155,-0.00019035010441236338,0.012079058581488967
5,7,1-5,adjust,-0.3079571766782234,0.0016626791189035877,0.004195169119134793
5,8,1-5,adjust,0.39397350147811006,0.0013358534322754148,0.0010147805429203233
