slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,11.312618328864172,5.432003224635244,11.310504271884781,0.2989891792425549,0.4177543927496927
1,0-1-4-5,4,4,4,28.122734342242204,28.122734342242204,11.312618328864172,5.126101484612071,11.310504271884781,2.141806143526103,2.055013799991734
2,0-1-7-8,4,8,8,13.965250489941111,42.08798483218332,6.32912488048099,4.233312952321807,6.3105042718847955,3.1529741826433897,3.152974182643405
3,0-1-4-5,4,12,12,16.229498990092075,58.31748382227539,6.32912488048099,3.9092773257584645,6.3105042718847955,2.194477766253391,2.194477766253385
4,0-1-7-8,4,16,16,13.321255513762209,71.6387393360376,4.882886725776132,3.166924644667519,4.171218957588152,2.448181544131543,2.448181544131522
5,0-1-4-5,4,20,20,17.24080197431091,88.87954131034851,1.9289889327658511,1.0325607295807835,1.901614717509375,0.44818154413151445,0.448181544131522
6,0-1-7-8,4,24,24,3.7401340101116993,92.61967532046022,1.29125879137458,0.7641959334356156,1.1129836618477356,0.520075623605463,0.5200756236054573
7,0-1-4-5,4,28,28,4.284772087905287,96.9044474083655,0.5068094366602813,0.25820100012143554,0.4990708853479333,0.09542384587654527,0.09505760134398145
8,0-1-7-8,4,32,32,1.1708793583403836,98.07532676670589,0.3323790324907822,0.1979210742108394,0.2875039149012224,0.13312381058631884,0.13312381058632639
9,0-1-4-5,4,36,36,1.1185338149833557,99.19386058168924,0.13109114998616478,0.06660424484296416,0.12909654016378624,0.02455570020269537,0.024532731483212444
10,0-1-7-8,4,40,40,0.30646670707830653,99.50032728876754,0.08566941517384442,0.05112829859759454,0.07416937995186856,0.03425544368524438,0.03425544368524669
11,0-1-4-5,4,44,44,0.2896200814411576,99.7899473702087,0.03382307580872566,0.017175400832203192,0.033309024787442354,0.00632733456937115,0.00632580011341588
12,0-1-7-8,4,48,48,0.07931113750203758,99.86925850771073,0.022083517576711464,0.0131874870141813,0.01912339789720363,0.008826340174814777,0.008826340174813652
13,0-1-4-5,4,52,52,0.08043902011479719,99.94969752782552,0.008720790735463627,0.004000665523191541,0.008588288870498673,0.0013291847468575437,0.0016307548603649025
14,0-1-7-8,4,56,56,0.020486907683100318,99.97018443550863,0.004079726325655487,0.0016936017212538816,0.001946416131602291,0.0021965147687359673,0.0021965147687268427
15,0-1-4-5,4,60,60,0.007107995506798252,99.97729243101543,1.722505666578145e-11,8.890452535825703e-12,1.4807710613240488e-11,6.8445536745094884e-12,6.842526545369765e-12
16,0-1-7-8,4,64,64,0.0,99.97729243101543,1.722505666578145e-11,8.890452535825703e-12,1.4807710613240488e-11,6.8445536745094884e-12,6.842526545369765e-12
17,0-1-4-5,4,68,68,0.0,99.97729243101543,1.722505666578145e-11,8.890452535825703e-12,1.4807710613240488e-11,6.8445536745094884e-12,6.842526545369765e-12
18,0-1-7-8,4,72,72,0.0,99.97729243101543,1.722505666578145e-11,8.890452535825703e-12,1.4807710613240488e-11,6.8445536745094884e-12,6.842526545369765e-12
19,0-1-4-5,4,76,76,0.0,99.97729243101543,1.722505666578145e-11,8.890452535825703e-12,1.4807710613240488e-11,6.8445536745094884e-12,6.842526545369765e-12
