slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,9.243608462106117,5.673474881844101,9.242329114386791,0.2615912743303627,0.5030866206960098
1,0-1-4-5,4,4,4,27.48526702751841,27.48526702751841,7.853968030015789,4.969898414587381,7.852063333267935,2.199078804806039,2.1990788048060352
2,0-1-7-8,4,8,8,23.101884009128636,50.58715103664704,6.291115518241298,4.2047477682367065,5.461007511150797,2.6666840645302528,2.6666840645302514
3,0-1-4-5,4,12,12,20.139328929233017,70.72647996588006,2.8817874070293286,1.6922188674982894,2.8520633332679637,0.6666840645302247,0.7053229643903478
4,0-1-7-8,4,16,16,6.147925121249315,76.87440508712938,1.9032261601717213,1.1633905968192209,1.6580756761609052,0.8146607433349705,0.8146607433349828
5,0-1-4-5,4,20,20,6.750575500875797,83.62498058800517,0.7530275271702109,0.381806689097132,0.7416320432745209,0.1392718444234102,0.1403007040273323
6,0-1-7-8,4,24,24,1.901194414495662,85.52617500250084,0.4875835331791772,0.2925784705221967,0.4229681777451333,0.19412644587648276,0.19412644587649197
7,0-1-4-5,4,28,28,1.666245893183858,87.19242089568469,0.19282188647769485,0.09781488998268117,0.18989911101714085,0.03596048949958125,0.03601069376181698
8,0-1-7-8,4,32,32,0.4595551205015379,87.65197601618623,0.12562307197433073,0.0751230193202906,0.10884053874276844,0.05015642942127026,0.05015642942126419
9,0-1-4-5,4,36,36,0.42639222862881454,88.07836824481504,0.049632699744916936,0.02519310700625769,0.048879103181832306,0.009274361925626194,0.009277679399616545
10,0-1-7-8,4,40,40,0.11696793581186876,88.19533618062691,0.032380146889941765,0.019346205642342296,0.028045220808635918,0.012936748831301094,0.012936748831293698
11,0-1-4-5,4,44,44,0.10971052452046666,88.30504670514738,0.012789325894865278,0.006492897942978678,0.012595056236492042,0.002391007870945528,0.0023912277472177834
12,0-1-7-8,4,48,48,0.030051357312687342,88.33509806246006,0.008346625917920077,0.004985735296357267,0.007228602424333985,0.003335268621156337,0.003335268621164289
13,0-1-4-5,4,52,52,0.033316881474578966,88.36841494393464,0.0032964345756011006,0.0017945493998802523,0.0032463562501305887,0.0012724044148981286,0.0012722063044492415
14,0-1-7-8,4,56,56,0.010638012888217065,88.37905295682286,0.0015425567817921612,0.0006403367133440084,0.0007359450892323594,0.0008305229376147747,0.0008305229376119883
15,0-1-4-5,4,60,60,0.002687457883202471,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
16,0-1-7-8,4,64,64,0.0,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
17,0-1-4-5,4,68,68,0.0,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
18,0-1-7-8,4,72,72,0.0,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
19,0-1-4-5,4,76,76,0.0,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
20,0-1-7-8,4,80,80,0.0,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
21,0-1-4-5,4,84,84,0.0,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
22,0-1-7-8,4,88,88,0.0,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
23,0-1-4-5,4,92,92,0.0,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
24,0-1-7-8,4,96,96,0.0,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
25,0-1-4-5,4,100,100,0.0,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
26,0-1-7-8,4,104,104,0.0,88.38174041470606,3.2715844421378897e-13,2.0453060381419724e-13,2.8421709430404007e-13,1.0177774980683254e-13,1.2079226507921703e-13
