slot,receiver_id,selected_pair,status,radial_command_m,angular_command_rad,consistency_rad
1,2,1-4,adjust,3.6603476880676533,-0.03490658503988659,0.052614971217985355
1,3,1-4,adjust,-5.0,-0.03490658503988659,0.09698103633289017
1,6,1-5,adjust,-5.0,-0.0029755190159431203,0.0698363695719779
1,7,1-5,adjust,-5.0,-0.010283194795381666,0.03560888770921706
1,8,1-5,adjust,1.2124935227690552,-0.012425649759971312,0.012898051890881713
1,9,1-5,adjust,-5.0,-0.010743469387149509,0.006548535014183644
2,2,1-7,adjust,-1.3958954135903905,0.023988488896479487,0.005455673321731699
2,3,1-7,adjust,-5.0,0.023177029503876952,0.00336528293072056
2,4,1-7,adjust,-4.185113445969717,-0.0002283506832503239,0.0015694237981276552
2,5,1-7,adjust,2.6945047937249917,0.0012514047815866184,0.0004051221838423241
2,6,1-7,adjust,-5.0,0.004118849922399576,0.0032944197837001827
2,9,1-8,adjust,-5.0,-0.014028743644476467,0.014420702430877388
3,2,1-4,adjust,0.06472805323082889,-0.0007832827560321106,0.006446502270860401
3,3,1-4,adjust,-1.217185080050326,-0.00041098520076122936,0.0069476976091699845
3,6,1-5,adjust,-1.5406696702200378,0.0004372698701316721,0.0018426272982266598
3,7,1-5,adjust,0.3144281347000712,0.011020509039218704,0.003411208891838993
3,8,1-5,adjust,0.9164381719204345,0.010860143285355152,0.004265595648972668
3,9,1-5,adjust,-2.1433830200970196,0.020084130311158407,0.005121603628711751
4,2,1-7,adjust,-0.46636291475849284,0.012999370392407467,6.783366138143138e-05
4,3,1-7,adjust,-0.7908051645246559,0.009826112987574038,0.0005873715067413998
4,4,1-7,adjust,-0.8340435871736255,0.0046888441877019375,0.0011604712426105427
4,5,1-7,adjust,-0.4697813837194411,0.0008914267740733217,0.0017548592647235602
4,6,1-7,adjust,-0.22704378090562644,-0.0004288503389012384,0.0026800237932295863
4,9,1-8,adjust,0.09490761083027185,0.002420272409428256,0.0024292192506856916
5,2,1-4,adjust,0.10807964961781837,-0.002829526024724267,0.00116779859213191
5,3,1-4,adjust,0.10011844316466724,-0.0013072835183198048,0.002009833209432024
5,6,1-5,adjust,-0.16863039110944403,-0.00021807105088928597,0.0016326111948184476
5,7,1-5,adjust,-0.2625621631235623,-0.001483100343228529,0.0008937754837114704
5,8,1-5,adjust,-0.0892366156387195,-0.00104261392019087,0.00030767080991754163
5,9,1-5,adjust,-0.08846644244288508,-0.002540990659065428,8.205883645257201e-05
6,2,1-7,adjust,-0.0296592477756486,0.0006680738499042344,2.3232428512980464e-05
6,3,1-7,adjust,-0.025616537777169827,0.00037984240039948475,0.0002063404332707263
6,4,1-7,adjust,0.012445757696424475,-7.95997185846563e-05,0.00035119473422684397
6,5,1-7,adjust,-0.11284694231805877,0.00026928414519049315,0.00045018394492097734
6,6,1-7,adjust,-0.06268212520418237,-0.00014495423713876032,0.0007501287023004222
6,9,1-8,adjust,0.025143837668615932,0.0007596419185002605,0.0005558962895327856
7,2,1-4,adjust,0.0349184642101077,-0.0007771214742746318,0.0001804399594650751
7,3,1-4,adjust,0.040416777737544415,-0.000582738807708016,0.0004013052549284821
7,6,1-5,adjust,-0.03367827822080679,-2.9699074896320287e-05,0.0004765486995240465
7,7,1-5,adjust,-0.05881577577570025,-0.0004547559615794559,0.0002677825249950986
7,8,1-5,adjust,-0.017375772021242304,-0.0003364346534488119,0.00013707252283925788
7,9,1-5,adjust,-0.024161011518321354,-0.0007076430008699702,3.857915821753294e-06
8,2,1-7,adjust,-0.0119993063648977,0.00025913800038433824,0.00011643437143213138
8,3,1-7,adjust,-0.01590974476391533,0.00017929615633859575,9.54113429880268e-05
8,4,1-7,adjust,-0.003136910106884432,-1.6673958229945232e-05,3.757530475634865e-05
8,5,1-7,adjust,-0.02679219982226943,3.477517737055666e-05,0.00013969674478968376
8,6,1-7,adjust,-0.01383423434947562,-0.00010502924530847136,0.00022348111807849803
8,9,1-8,adjust,0.009035819510704242,0.00021138439540459658,0.00012046677167144997
9,2,1-4,adjust,0.010004788471064608,-0.00033158933775262277,3.96231263463618e-05
9,3,1-4,adjust,0.012858599584935917,-9.81714584322808e-05,0.00012710018399823486
9,6,1-5,adjust,-0.008036508964695429,4.396320062200453e-05,0.00024274064850987053
9,7,1-5,adjust,-0.0241564332939585,-4.106083701599415e-05,0.00011479571757368072
